season	episode	scene	utterance	speaker	transcript	tokens	emotion	ID
s03	e06	c16	u008	['Rachel Green']	Oh, sorry.	[['Oh', ',', 'sorry', '.']]	Sad	s03e06c16u008
s03	e06	c16	u009	['Friend No. 1']	My God, what were you thinking about?	[['My', 'God', ',', 'what', 'were', 'you', 'thinking', 'about', '?']]	Scared	s03e06c16u009
s03	e06	c16	u010	['Rachel Green']	Um, Barry.	[['Um', ',', 'Barry', '.']]	Scared	s03e06c16u010
s03	e06	c16	u011	['Her Friends']	Awwww!!	[['Awwww', '!!']]	Peaceful	s03e06c16u011
s03	e07	c01	u002	['Ross Geller']	So I told Carl, 'Nobody, no matter how famous their parents are, nobody is allowed to climb on the dinosaur.' But of course this went in one ear and out.....	"[['So', 'I', 'told', 'Carl', ',', ""'"", 'Nobody', ',', 'no', 'matter', 'how', 'famous', 'their', 'parents', 'are', ',', 'nobody', 'is', 'allowed', 'to', 'climb', 'on', 'the', 'dinosaur', '.'], [""'"", 'But', 'of', 'course', 'this', 'went', 'in', 'one', 'ear', 'and', 'out', '.....']]"	Neutral	s03e07c01u002
s03	e07	c01	u003	['Rachel Green']	I love how he cares so much about stuff. If I squint I can pretend he's Alan Alda.	"[['I', 'love', 'how', 'he', 'cares', 'so', 'much', 'about', 'stuff', '.'], ['If', 'I', 'squint', 'I', 'can', 'pretend', 'he', ""'s"", 'Alan', 'Alda', '.']]"	Peaceful	s03e07c01u003
s03	e07	c01	u004	['Monica Geller']	Oh good, another dinosaur story. When are those gonna become extinct?	[['Oh', 'good', ',', 'another', 'dinosaur', 'story', '.'], ['When', 'are', 'those', 'gon', 'na', 'become', 'extinct', '?']]	Neutral	s03e07c01u004
s03	e07	c01	u005	['Chandler Bing']	If I was a superhero who could fly and be invisible, that would be the best.	[['If', 'I', 'was', 'a', 'superhero', 'who', 'could', 'fly', 'and', 'be', 'invisible', ',', 'that', 'would', 'be', 'the', 'best', '.']]	Joyful	s03e07c01u005
s03	e07	c01	u006	['Gunther']	What does Rachel see in this guy? I love Rachel. I wish she was my wife.	[['What', 'does', 'Rachel', 'see', 'in', 'this', 'guy', '?'], ['I', 'love', 'Rachel', '.'], ['I', 'wish', 'she', 'was', 'my', 'wife', '.']]	Peaceful	s03e07c01u006
s03	e07	c01	u008	['Phoebe Buffay']	Who's singing?	"[['Who', ""'s"", 'singing', '?']]"	Neutral	s03e07c01u008
s03	e07	c02	u002	['Ross Geller']	Hey. When you guys were kids and you played Happy Days, who were you? I was always Richie.	[['Hey', '.'], ['When', 'you', 'guys', 'were', 'kids', 'and', 'you', 'played', 'Happy', 'Days', ',', 'who', 'were', 'you', '?'], ['I', 'was', 'always', 'Richie', '.']]	Joyful	s03e07c02u002
s03	e07	c02	u003	['Monica Geller']	I was always Joanne.	[['I', 'was', 'always', 'Joanne', '.']]	Joyful	s03e07c02u003
s03	e07	c02	u004	['Joey Tribbiani']	Question. Was ah, 'Egg the Gellers!' the war cry of your neighbourhood?	"[['Question', '.'], ['Was', 'ah', ',', ""'"", 'Egg', 'the', 'Gellers', '!'], [""'"", 'the', 'war', 'cry', 'of', 'your', 'neighbourhood', '?']]"	Neutral	s03e07c02u004
s03	e07	c02	u006	['Phoebe Buffay']	Ewww! Oh! It's the Mattress King!	"[['Ewww', '!'], ['Oh', '!'], ['It', ""'s"", 'the', 'Mattress', 'King', '!']]"	Sad	s03e07c02u006
s03	e07	c02	u007	['Joey Tribbiani']	Booo!!	[['Booo', '!!']]	Sad	s03e07c02u007
s03	e07	c02	u008	['Chandler Bing']	Don't look honey. Change the channel! Change the channel!	"[['Do', ""n't"", 'look', 'honey', '.'], ['Change', 'the', 'channel', '!'], ['Change', 'the', 'channel', '!']]"	Mad	s03e07c02u008
s03	e07	c02	u009	['Janice Litman Goralnik']	Wait! Wait! I wanna see this. After I divorce him, half of that kingdom is gonna be mine.	[['Wait', '!'], ['Wait', '!'], ['I', 'wan', 'na', 'see', 'this', '.'], ['After', 'I', 'divorce', 'him', ',', 'half', 'of', 'that', 'kingdom', 'is', 'gon', 'na', 'be', 'mine', '.']]	Peaceful	s03e07c02u009
s03	e07	c02	u010	['Matress King']	'Despair fills the mattress showroom. My kingdom is suddenly without a queen. I'm so depressed I'm going to slash... my prices!! Check it out! Four ninety-nine for a pillow top queen set! I'm going medieval on prices!	"[[""'"", 'Despair', 'fills', 'the', 'mattress', 'showroom', '.'], ['My', 'kingdom', 'is', 'suddenly', 'without', 'a', 'queen', '.'], ['I', ""'m"", 'so', 'depressed', 'I', ""'m"", 'going', 'to', 'slash', '...'], ['my', 'prices', '!!'], ['Check', 'it', 'out', '!'], ['Four', 'ninety', '-', 'nine', 'for', 'a', 'pillow', 'top', 'queen', 'set', '!'], ['I', ""'m"", 'going', 'medieval', 'on', 'prices', '!']]"	Joyful	s03e07c02u010
s03	e07	c02	u011	['Chandler Bing']	What a wank!	[['What', 'a', 'wank', '!']]	Mad	s03e07c02u011
s03	e07	c02	u012	['Janice Litman Goralnik']	Oh, I cannot believe he's using our divorce to sell mattresses.	"[['Oh', ',', 'I', 'can', 'not', 'believe', 'he', ""'s"", 'using', 'our', 'divorce', 'to', 'sell', 'mattresses', '.']]"	Mad	s03e07c02u012
s03	e07	c02	u013	['Monica Geller']	I know! And four ninety-nine for a pillow top queen set, who cares about the divorce, those babies will sell themselves. And I'm appalled for you by the way.	"[['I', 'know', '!'], ['And', 'four', 'ninety', '-', 'nine', 'for', 'a', 'pillow', 'top', 'queen', 'set', ',', 'who', 'cares', 'about', 'the', 'divorce', ',', 'those', 'babies', 'will', 'sell', 'themselves', '.'], ['And', 'I', ""'m"", 'appalled', 'for', 'you', 'by', 'the', 'way', '.']]"	Joyful	s03e07c02u013
s03	e07	c02	u014	['Matress King']	I'm close. I'm cheap. I'm the king.	"[['I', ""'m"", 'close', '.'], ['I', ""'m"", 'cheap', '.'], ['I', ""'m"", 'the', 'king', '.']]"	Joyful	s03e07c02u014
s03	e07	c04	u002	['Phoebe Buffay']	Ugh! I don't know Monica. It feels funny just being here. I mean if you buy a bed from Janice's ex-husband, that's like betraying Chandler.	"[['Ugh', '!'], ['I', 'do', ""n't"", 'know', 'Monica', '.'], ['It', 'feels', 'funny', 'just', 'being', 'here', '.'], ['I', 'mean', 'if', 'you', 'buy', 'a', 'bed', 'from', 'Janice', ""'s"", 'ex-husband', ',', 'that', ""'s"", 'like', 'betraying', 'Chandler', '.']]"	Scared	s03e07c04u002
s03	e07	c04	u003	['Monica Geller']	Not at these prices.	[['Not', 'at', 'these', 'prices', '.']]	Neutral	s03e07c04u003
s03	e07	c04	u004	['Phoebe Buffay']	Hi. Y'know in England this car would be on the other side of the store. Woo!	"[['Hi', '.'], [""Y'know"", 'in', 'England', 'this', 'car', 'would', 'be', 'on', 'the', 'other', 'side', 'of', 'the', 'store', '.'], ['Woo', '!']]"	Joyful	s03e07c04u004
s03	e07	c04	u005	['Monica Geller']	Oh! Ohhhhh! Oh! Phoebe, come here. Aw, this is my new bed. You gotta feel this bad boy.	[['Oh', '!'], ['Ohhhhh', '!'], ['Oh', '!'], ['Phoebe', ',', 'come', 'here', '.'], ['Aw', ',', 'this', 'is', 'my', 'new', 'bed', '.'], ['You', 'got', 'ta', 'feel', 'this', 'bad', 'boy', '.']]	Joyful	s03e07c04u005
s03	e07	c04	u006	['Phoebe Buffay']	Eh, Monica it, it feels so weird, y'know, Chandler's your friend... Oh! Oh my God! Aw, all right take this bed, you can make other friends.	"[['Eh', ',', 'Monica', 'it', ',', 'it', 'feels', 'so', 'weird', ',', ""y'know"", ',', 'Chandler', ""'s"", 'your', 'friend', '...'], ['Oh', '!'], ['Oh', 'my', 'God', '!'], ['Aw', ',', 'all', 'right', 'take', 'this', 'bed', ',', 'you', 'can', 'make', 'other', 'friends', '.']]"	Peaceful	s03e07c04u006
s03	e07	c07	u002	['Rachel Green']	Hi Daddy!	[['Hi', 'Daddy', '!']]	Joyful	s03e07c07u002
s03	e07	c07	u003	['Leonard Green']	This where they put it? What, there no table available in the kitchen! Hello, baby.	[['This', 'where', 'they', 'put', 'it', '?'], ['What', ',', 'there', 'no', 'table', 'available', 'in', 'the', 'kitchen', '!'], ['Hello', ',', 'baby', '.']]	Joyful	s03e07c07u003
s03	e07	c07	u004	['Rachel Green']	You remember Ross.	[['You', 'remember', 'Ross', '.']]	Neutral	s03e07c07u004
s03	e07	c07	u005	['Leonard Green']	Um-hmm.	[['Um', '-', 'hmm.']]	Neutral	s03e07c07u005
s03	e07	c07	u006	['Ross Geller']	Nice to see you again Dr. Green.	[['Nice', 'to', 'see', 'you', 'again', 'Dr.', 'Green', '.']]	Peaceful	s03e07c07u006
s03	e07	c07	u007	['Leonard Green']	So! How's the library?	"[['So', '!'], ['How', ""'s"", 'the', 'library', '?']]"	Neutral	s03e07c07u007
s03	e07	c07	u008	['Ross Geller']	Ugh, museum.	[['Ugh', ',', 'museum', '.']]	Sad	s03e07c07u008
s03	e07	c07	u009	['Leonard Green']	What happened to the library?	[['What', 'happened', 'to', 'the', 'library', '?']]	Neutral	s03e07c07u009
s03	e07	c07	u010	['Ross Geller']	There never was a library. I mean there are libraries, its just that I ah, I never worked at one.	[['There', 'never', 'was', 'a', 'library', '.'], ['I', 'mean', 'there', 'are', 'libraries', ',', 'its', 'just', 'that', 'I', 'ah', ',', 'I', 'never', 'worked', 'at', 'one', '.']]	Mad	s03e07c07u010
s03	e07	c07	u011	['Leonard Green']	You know what's really good here, the lobster. What do you say shall I just order three.	"[['You', 'know', 'what', ""'s"", 'really', 'good', 'here', ',', 'the', 'lobster', '.'], ['What', 'do', 'you', 'say', 'shall', 'I', 'just', 'order', 'three', '.']]"	Joyful	s03e07c07u011
s03	e07	c07	u012	['Ross Geller']	Yeah, if you're really hungry. It was a joke, I made a joke.	"[['Yeah', ',', 'if', 'you', ""'re"", 'really', 'hungry', '.'], ['It', 'was', 'a', 'joke', ',', 'I', 'made', 'a', 'joke', '.']]"	Joyful	s03e07c07u012
s03	e07	c07	u013	['Rachel Green']	Yeah, actually Daddy Ross is allergic to lobster.	[['Yeah', ',', 'actually', 'Daddy', 'Ross', 'is', 'allergic', 'to', 'lobster', '.']]	Neutral	s03e07c07u013
s03	e07	c07	u014	['Leonard Green']	What kind of person is allergic to lobster? I guess the kind of person that works at a library.	[['What', 'kind', 'of', 'person', 'is', 'allergic', 'to', 'lobster', '?'], ['I', 'guess', 'the', 'kind', 'of', 'person', 'that', 'works', 'at', 'a', 'library', '.']]	Joyful	s03e07c07u014
s03	e07	c07	u015	['Ross Geller']	It's not a library...	"[['It', ""'s"", 'not', 'a', 'library', '...']]"	Neutral	s03e07c07u015
s03	e07	c07	u016	['Leonard Green']	I know!! It's a museum! What, you're the only one around here who can make a joke! At least mine was funny. Ah, waiter, we will have two lobsters and a menu.	"[['I', 'know', '!!'], ['It', ""'s"", 'a', 'museum', '!'], ['What', ',', 'you', ""'re"", 'the', 'only', 'one', 'around', 'here', 'who', 'can', 'make', 'a', 'joke', '!'], ['At', 'least', 'mine', 'was', 'funny', '.'], ['Ah', ',', 'waiter', ',', 'we', 'will', 'have', 'two', 'lobsters', 'and', 'a', 'menu', '.']]"	Neutral	s03e07c07u016
s03	e07	c09	u002	['Joey Tribbiani']	Okay, some tricks of the trade. Now, I've never been able to cry as an actor, so if I'm in a scene where I have to cry, I cut a hole in my pocket, take a pair of tweezers, and just start pulling. Or ah, or, let's say I wanna convey that I've just done something evil. That would be the basic 'I have a fishhook in my eyebrow and I like it' Okay, let's say I've just gotten bad news, well all I do there is try and divide 232 by 13. And that's how it's done. Great soap opera acting tonight everybody, class dismissed.	"[['Okay', ',', 'some', 'tricks', 'of', 'the', 'trade', '.'], ['Now', ',', 'I', ""'ve"", 'never', 'been', 'able', 'to', 'cry', 'as', 'an', 'actor', ',', 'so', 'if', 'I', ""'m"", 'in', 'a', 'scene', 'where', 'I', 'have', 'to', 'cry', ',', 'I', 'cut', 'a', 'hole', 'in', 'my', 'pocket', ',', 'take', 'a', 'pair', 'of', 'tweezers', ',', 'and', 'just', 'start', 'pulling', '.'], ['Or', 'ah', ',', 'or', ',', 'let', ""'s"", 'say', 'I', 'wan', 'na', 'convey', 'that', 'I', ""'ve"", 'just', 'done', 'something', 'evil', '.'], ['That', 'would', 'be', 'the', 'basic', ""'"", 'I', 'have', 'a', 'fishhook', 'in', 'my', 'eyebrow', 'and', 'I', 'like', 'it', ""'"", 'Okay', ',', 'let', ""'s"", 'say', 'I', ""'ve"", 'just', 'gotten', 'bad', 'news', ',', 'well', 'all', 'I', 'do', 'there', 'is', 'try', 'and', 'divide', '232', 'by', '13', '.'], ['And', 'that', ""'s"", 'how', 'it', ""'s"", 'done', '.'], ['Great', 'soap', 'opera', 'acting', 'tonight', 'everybody', ',', 'class', 'dismissed', '.']]"	Joyful	s03e07c09u002
s03	e07	c09	u003	['Student']	Hey, Mr. Trib.	[['Hey', ',', 'Mr.', 'Trib', '.']]	Neutral	s03e07c09u003
s03	e07	c09	u004	['Joey Tribbiani']	Hey-hey.	[['Hey', '-', 'hey', '.']]	Neutral	s03e07c09u004
s03	e07	c09	u005	['Student']	Guess what, I got an audition!	[['Guess', 'what', ',', 'I', 'got', 'an', 'audition', '!']]	Joyful	s03e07c09u005
s03	e07	c09	u006	['Joey Tribbiani']	Awww, one of my students got an audition. I'm so proud.	"[['Awww', ',', 'one', 'of', 'my', 'students', 'got', 'an', 'audition', '.'], ['I', ""'m"", 'so', 'proud', '.']]"	Powerful	s03e07c09u006
s03	e07	c09	u007	['Student']	I was wondering if you would consider coaching me for it?	[['I', 'was', 'wondering', 'if', 'you', 'would', 'consider', 'coaching', 'me', 'for', 'it', '?']]	Peaceful	s03e07c09u007
s03	e07	c09	u008	['Joey Tribbiani']	You bet! What's the part?	"[['You', 'bet', '!'], ['What', ""'s"", 'the', 'part', '?']]"	Joyful	s03e07c09u008
s03	e07	c09	u009	['Student']	Oh it's great, it's a role on All My Children, Nick the boxer.	"[['Oh', 'it', ""'s"", 'great', ',', 'it', ""'s"", 'a', 'role', 'on', 'All', 'My', 'Children', ',', 'Nick', 'the', 'boxer', '.']]"	Neutral	s03e07c09u009
s03	e07	c10	u002	['Rachel Green']	You had to do it, didn't you? You couldn't just leave it alone.	"[['You', 'had', 'to', 'do', 'it', ',', 'did', ""n't"", 'you', '?'], ['You', 'could', ""n't"", 'just', 'leave', 'it', 'alone', '.']]"	Mad	s03e07c10u002
s03	e07	c10	u003	['Ross Geller']	Four percent. Okay. I tip more than that when there's a bug in my food.	"[['Four', 'percent', '.'], ['Okay', '.'], ['I', 'tip', 'more', 'than', 'that', 'when', 'there', ""'s"", 'a', 'bug', 'in', 'my', 'food', '.']]"	Neutral	s03e07c10u003
s03	e07	c10	u004	['Rachel Green']	Ross, tonight was about the two of you getting along. Oh, would you just see my chiropractor, already.	[['Ross', ',', 'tonight', 'was', 'about', 'the', 'two', 'of', 'you', 'getting', 'along', '.'], ['Oh', ',', 'would', 'you', 'just', 'see', 'my', 'chiropractor', ',', 'already', '.']]	Mad	s03e07c10u004
s03	e07	c10	u005	['Ross Geller']	Yeah, I'm gonna go to a doctor who went to school in a mini-mall.	"[['Yeah', ',', 'I', ""'m"", 'gon', 'na', 'go', 'to', 'a', 'doctor', 'who', 'went', 'to', 'school', 'in', 'a', 'mini-mall', '.']]"	Neutral	s03e07c10u005
s03	e07	c10	u007	['Ross Geller']	Hey Pheebs, what are you doing?	[['Hey', 'Pheebs', ',', 'what', 'are', 'you', 'doing', '?']]	Neutral	s03e07c10u007
s03	e07	c10	u008	['Phoebe Buffay']	I'm, I'm freaking out! Monica kinda trusted me with something and she shouldn't have! All right, I haven't lived here in a while, so I have to ask you something. Does Monica still turn on the lights in her bedroom?	"[['I', ""'m"", ',', 'I', ""'m"", 'freaking', 'out', '!'], ['Monica', 'kinda', 'trusted', 'me', 'with', 'something', 'and', 'she', 'should', ""n't"", 'have', '!'], ['All', 'right', ',', 'I', 'have', ""n't"", 'lived', 'here', 'in', 'a', 'while', ',', 'so', 'I', 'have', 'to', 'ask', 'you', 'something', '.'], ['Does', 'Monica', 'still', 'turn', 'on', 'the', 'lights', 'in', 'her', 'bedroom', '?']]"	Neutral	s03e07c10u008
s03	e07	c10	u009	['Rachel Green']	Um. yeah.	[['Um', '.'], ['yeah', '.']]	Neutral	s03e07c10u009
s03	e07	c10	u010	['Phoebe Buffay']	I am soo dead.	[['I', 'am', 'soo', 'dead', '.']]	Sad	s03e07c10u010
s03	e07	c10	u011	['Rachel Green']	All right, look, here's the bottom line Ross, this is fixable, if we act fast, okay. So, I'll invite him to brunch tomorrow and you can make nice.	"[['All', 'right', ',', 'look', ',', 'here', ""'s"", 'the', 'bottom', 'line', 'Ross', ',', 'this', 'is', 'fixable', ',', 'if', 'we', 'act', 'fast', ',', 'okay', '.'], ['So', ',', 'I', ""'ll"", 'invite', 'him', 'to', 'brunch', 'tomorrow', 'and', 'you', 'can', 'make', 'nice', '.']]"	Neutral	s03e07c10u011
s03	e07	c10	u012	['Ross Geller']	Look, honey, I have tried to make nice, it doesn't work.	"[['Look', ',', 'honey', ',', 'I', 'have', 'tried', 'to', 'make', 'nice', ',', 'it', 'does', ""n't"", 'work', '.']]"	Peaceful	s03e07c10u012
s03	e07	c10	u013	['Rachel Green']	Okay, look, Ross, I realise that my Father is difficult, but that's why you have got to be the bigger man here.	"[['Okay', ',', 'look', ',', 'Ross', ',', 'I', 'realise', 'that', 'my', 'Father', 'is', 'difficult', ',', 'but', 'that', ""'s"", 'why', 'you', 'have', 'got', 'to', 'be', 'the', 'bigger', 'man', 'here', '.']]"	Joyful	s03e07c10u013
s03	e07	c10	u014	['Ross Geller']	Look sweetie, I could be the bigger man, I could be the biggest man, I could be a big, huge, giant man, and it still wouldn't make any difference, except that I could pick your Father up and say 'Like me! Like me tiny doctor!'	"[['Look', 'sweetie', ',', 'I', 'could', 'be', 'the', 'bigger', 'man', ',', 'I', 'could', 'be', 'the', 'biggest', 'man', ',', 'I', 'could', 'be', 'a', 'big', ',', 'huge', ',', 'giant', 'man', ',', 'and', 'it', 'still', 'would', ""n't"", 'make', 'any', 'difference', ',', 'except', 'that', 'I', 'could', 'pick', 'your', 'Father', 'up', 'and', 'say', ""'"", 'Like', 'me', '!'], ['Like', 'me', 'tiny', 'doctor', '!'], [""'""]]"	Neutral	s03e07c10u014
s03	e07	c10	u015	['Rachel Green']	Okay, well can't you just try it one more time Ross? For me? For me?	"[['Okay', ',', 'well', 'ca', ""n't"", 'you', 'just', 'try', 'it', 'one', 'more', 'time', 'Ross', '?'], ['For', 'me', '?'], ['For', 'me', '?']]"	Sad	s03e07c10u015
s03	e07	c10	u016	['Ross Geller']	Rachel one brunch is not gonna solve anything. You gotta face it, okay we're never gonna get along.	"[['Rachel', 'one', 'brunch', 'is', 'not', 'gon', 'na', 'solve', 'anything', '.'], ['You', 'got', 'ta', 'face', 'it', ',', 'okay', 'we', ""'re"", 'never', 'gon', 'na', 'get', 'along', '.']]"	Sad	s03e07c10u016
s03	e07	c10	u017	['Rachel Green']	Okay, well you are just gonna have too, okay. Because I already got a Mother and a Father who cannot stay in the same room together, okay, I don't wanna have to have a separate room for you too!!	"[['Okay', ',', 'well', 'you', 'are', 'just', 'gon', 'na', 'have', 'too', ',', 'okay', '.'], ['Because', 'I', 'already', 'got', 'a', 'Mother', 'and', 'a', 'Father', 'who', 'can', 'not', 'stay', 'in', 'the', 'same', 'room', 'together', ',', 'okay', ',', 'I', 'do', ""n't"", 'wan', 'na', 'have', 'to', 'have', 'a', 'separate', 'room', 'for', 'you', 'too', '!!']]"	Sad	s03e07c10u017
s03	e07	c10	u018	['Ross Geller']	Okay, okay, okay. I'll get the bagels.	"[['Okay', ',', 'okay', ',', 'okay', '.'], ['I', ""'ll"", 'get', 'the', 'bagels', '.']]"	Sad	s03e07c10u018
s03	e07	c11	u002	['Monica Geller']	What's this?	"[['What', ""'s"", 'this', '?']]"	Scared	s03e07c11u002
s03	e07	c11	u003	['Phoebe Buffay']	Isn't it cool! Varoom! Varoom!	"[['Is', ""n't"", 'it', 'cool', '!'], ['Varoom', '!'], ['Varoom', '!']]"	Joyful	s03e07c11u003
s03	e07	c11	u004	['Monica Geller']	This is not the bed I ordered!	[['This', 'is', 'not', 'the', 'bed', 'I', 'ordered', '!']]	Mad	s03e07c11u004
s03	e07	c11	u005	['Phoebe Buffay']	I know, you must've won like a contest or something!	"[['I', 'know', ',', 'you', 'must', ""'ve"", 'won', 'like', 'a', 'contest', 'or', 'something', '!']]"	Joyful	s03e07c11u005
s03	e07	c11	u007	['Monica Geller']	Phoebe!	[['Phoebe', '!']]	Mad	s03e07c11u007
s03	e07	c11	u009	['Monica Geller']	Why is this car in my bedroom?	[['Why', 'is', 'this', 'car', 'in', 'my', 'bedroom', '?']]	Mad	s03e07c11u009
s03	e07	c11	u010	['Phoebe Buffay']	I'm sorry, okay, I-I wasn't looking, and the store says that they won't take it back because you signed for it...	"[['I', ""'m"", 'sorry', ',', 'okay', ',', 'I', '-', 'I', 'was', ""n't"", 'looking', ',', 'and', 'the', 'store', 'says', 'that', 'they', 'wo', ""n't"", 'take', 'it', 'back', 'because', 'you', 'signed', 'for', 'it', '...']]"	Scared	s03e07c11u010
s03	e07	c11	u011	['Monica Geller']	When did I sign for it?	[['When', 'did', 'I', 'sign', 'for', 'it', '?']]	Mad	s03e07c11u011
s03	e07	c11	u012	['Phoebe Buffay']	When I was you! Y'know what, it's all Joey's fault, 'cause he left his nose open!	"[['When', 'I', 'was', 'you', '!'], [""Y'know"", 'what', ',', 'it', ""'s"", 'all', 'Joey', ""'s"", 'fault', ',', ""'cause"", 'he', 'left', 'his', 'nose', 'open', '!']]"	Scared	s03e07c11u012
s03	e07	c11	u013	['Monica Geller']	Did you make brownies today?	[['Did', 'you', 'make', 'brownies', 'today', '?']]	Neutral	s03e07c11u013
s03	e07	c11	u014	['Chandler Bing']	Knock, knock.	[['Knock', ',', 'knock', '.']]	Neutral	s03e07c11u014
s03	e07	c11	u015	['Monica Geller']	Quick, take off your dress, he won't notice the bed.	"[['Quick', ',', 'take', 'off', 'your', 'dress', ',', 'he', 'wo', ""n't"", 'notice', 'the', 'bed', '.']]"	Joyful	s03e07c11u015
s03	e07	c11	u016	['Chandler Bing']	Hey, I'm going for sushi does anybody want.. Whoa-whoa, somebody missed the off ramp.	"[['Hey', ',', 'I', ""'m"", 'going', 'for', 'sushi', 'does', 'anybody', 'want', '..'], ['Whoa', '-', 'whoa', ',', 'somebody', 'missed', 'the', 'off', 'ramp', '.']]"	Mad	s03e07c11u016
s03	e07	c11	u017	['Phoebe Buffay']	It's Monica's bed. What?	"[['It', ""'s"", 'Monica', ""'s"", 'bed', '.'], ['What', '?']]"	Scared	s03e07c11u017
